order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
2537,9,35,9,1093.7067,0.4951,0.1961
1583,7,245,5,1181.0062,0.4258,0.1908
9448,4,215,7,1766.9366,0.3717,0.1766
4668,8,14,9,1115.0601,0.4672,0.1327
1431,9,135,4,1020.3282,0.1733,0.1947
8380,5,236,4,494.9966,0.2657,0.1427
2793,2,43,1,1143.3639,0.1438,0.0137
9993,1,157,2,1894.8676,0.4537,0.2133
7848,10,23,9,1616.7056,0.1385,0.1264
5641,9,53,7,301.9887,0.1800,0.2322
7689,5,89,7,1656.3729,0.3743,0.0173
6621,7,222,10,829.3443,0.3952,0.0526
9514,7,5,3,332.3877,0.1185,0.0014
8005,2,174,2,871.7390,0.4447,0.0630
5891,9,207,6,516.7640,0.2221,0.0454
7564,1,114,7,1826.2992,0.4284,0.0139
9873,1,185,9,230.0007,0.3925,0.0343
4726,10,154,1,558.3704,0.4047,0.1165
2966,9,38,1,1675.8369,0.1216,0.0882
2493,10,187,2,636.5932,0.1650,0.0690
1727,1,156,1,1446.9113,0.2119,0.1625
2663,8,147,1,1903.8299,0.3059,0.1864
1692,10,164,7,417.7419,0.3437,0.2299
8085,4,68,8,1929.0470,0.3589,0.2077
1471,7,140,9,1372.8189,0.1936,0.2394
9592,9,134,4,420.0604,0.4747,0.1291
5845,8,19,4,1265.9708,0.2695,0.1935
9430,5,61,2,1816.1196,0.0562,0.0138
3457,10,80,4,1853.7784,0.1363,0.2207
7951,2,249,10,1553.8213,0.3425,0.1411
1094,5,103,7,1498.2060,0.0778,0.1333
2903,8,177,7,940.0969,0.2749,0.2252
8879,4,213,9,879.3997,0.1453,0.2334
4394,3,127,4,256.1736,0.1412,0.0018
9744,7,78,8,110.6077,0.0780,0.0270
6208,6,230,8,1658.9474,0.1591,0.1112
2001,3,167,7,1010.4431,0.1809,0.1591
6288,6,83,2,378.0222,0.1840,0.1358
8649,9,182,9,816.5870,0.0106,0.0927
5123,10,50,9,241.0501,0.1897,0.2242
6865,1,213,9,39.3324,0.2242,0.2241
5930,3,3,7,1383.1663,0.4210,0.1924
6734,1,26,6,1756.5927,0.3434,0.0212
9156,6,28,8,450.4118,0.4935,0.1097
67,5,126,4,1796.0120,0.2420,0.1442
6662,9,85,8,940.4647,0.1819,0.2000
2603,2,41,10,736.4926,0.3686,0.2354
5132,9,106,9,821.3795,0.4746,0.1665
2359,4,120,4,141.9092,0.1457,0.1737
7337,9,53,9,1126.7257,0.1257,0.1292
4340,2,4,8,1899.7699,0.1637,0.2162
2715,2,155,6,448.3533,0.2337,0.0565
2881,10,86,5,557.1097,0.0899,0.1066
2110,7,101,3,112.0057,0.2276,0.0242
4109,10,16,1,49.2796,0.2490,0.0051
4695,9,155,9,1772.3428,0.4250,0.0057
9683,9,115,10,1738.7838,0.3910,0.1710
3768,9,95,10,29.6133,0.1487,0.0934
5500,7,110,3,1789.4011,0.2901,0.0913
1071,10,178,6,1900.6579,0.0032,0.1093
5988,5,88,2,961.0162,0.3126,0.0082
4719,1,209,9,1874.1672,0.3771,0.2149
2166,7,203,6,1826.0290,0.3777,0.2347
9627,7,223,10,1877.8134,0.0888,0.0772
2218,5,66,2,1432.0885,0.2779,0.2160
5334,1,66,7,1933.1300,0.1642,0.2498
2570,10,97,8,1470.3302,0.3487,0.0996
9704,3,161,3,495.6997,0.1796,0.1155
7092,2,228,6,1370.8685,0.1631,0.1370
6161,1,67,7,540.1655,0.4168,0.2272
7406,2,227,2,1712.3603,0.4538,0.1323
6437,4,231,7,1240.7997,0.3560,0.1121
7799,2,145,4,175.4173,0.0432,0.2203
5915,8,43,7,1614.4414,0.4210,0.1745
645,1,148,7,1310.3247,0.0453,0.2295
914,8,149,7,573.1964,0.3497,0.0250
8282,7,94,9,1914.9199,0.3434,0.1731
9060,3,64,2,607.2978,0.1260,0.1228
5090,6,54,5,950.4618,0.3659,0.2384
3548,3,44,1,1549.1112,0.4858,0.0500
677,4,69,10,1414.4291,0.2022,0.2201
6469,9,110,10,687.5723,0.2331,0.0922
194,6,192,10,1922.4439,0.3593,0.0384
4783,5,58,9,802.4587,0.1317,0.0415
3769,6,218,5,1412.5434,0.3629,0.1931
8592,3,140,5,174.0327,0.3685,0.2485
5113,5,9,3,1617.7968,0.1371,0.1019
1065,5,13,8,1844.7487,0.1485,0.1062
574,2,67,8,899.1611,0.1140,0.1854
6487,5,21,6,1201.0169,0.3009,0.0380
4930,4,247,1,1386.2103,0.1127,0.2122
6389,10,107,3,1981.3213,0.3635,0.0666
4793,1,200,8,210.0623,0.4430,0.0010
462,2,210,6,1931.5378,0.1166,0.0747
9394,8,152,5,1904.8155,0.2233,0.0620
1897,4,246,9,880.5179,0.1429,0.0838
653,9,244,7,1058.5996,0.1009,0.0378
6525,3,176,8,1719.8565,0.0686,0.1930
3281,9,6,7,1305.0245,0.0638,0.2341
4986,9,148,7,1084.5642,0.0238,0.1970
3711,8,73,7,1923.4985,0.1292,0.1882
6475,5,133,6,1839.4230,0.0706,0.0669
3613,2,224,2,887.7160,0.4940,0.1419
4026,10,126,7,1379.2340,0.0903,0.1117
591,2,55,8,226.2896,0.2940,0.1014
3659,10,219,6,1420.8579,0.4286,0.0525
8212,8,21,5,1635.5405,0.0184,0.1272
2010,5,81,5,524.8954,0.0213,0.1743
4965,1,52,9,329.3166,0.4740,0.1929
2088,5,56,3,589.8919,0.0845,0.1690
1773,9,104,9,694.4189,0.3917,0.0043
2087,3,44,9,1488.8960,0.1180,0.1483
219,6,176,9,356.3463,0.0180,0.0500
1601,3,25668,10,1748.5429,0.1207,0.2084
4042,10,44,6,937.2746,0.0504,0.1342
2144,9,201,10,178.8833,0.1782,0.0216
2557,6,142,8,1164.0116,0.2112,0.0405
672,9,199,9,1965.8745,0.1748,0.2338
7323,1,129,6,1209.7640,0.2472,0.0287
3861,7,108,4,197.0009,0.3505,0.0075
7915,7,249,2,1778.6368,0.1286,0.1097
1487,5,73,4,1782.9592,0.3568,0.2479
1850,7,144,1,247.7378,0.2779,0.2168
9189,7,43,5,1330.6251,0.3130,0.0309
3461,2,235,2,488.7384,0.2220,0.0043
8913,2,123,4,1291.4809,0.1272,0.2059
4665,8,205,2,1341.7896,0.4940,0.2325
1710,10,110,10,1454.4124,0.3871,0.1429
9100,4,124,3,734.7917,0.0195,0.0646
1461,4,92,8,518.7862,0.4581,0.0810
6373,10,26,6,486.9839,0.0394,0.0456
2770,7,108,9,409.0182,0.1355,0.2323
3328,1,225,3,1270.4926,0.1753,0.2023
9796,9,168,1,1912.7584,0.2362,0.1384
9652,10,207,4,307.3947,0.3412,0.0068
5740,8,108,6,1566.3792,0.4342,0.0674
3213,3,94,1,1003.9790,0.2873,0.0965
5612,5,89,9,617.2834,0.2566,0.1430
8014,6,89,2,1266.4816,0.0100,0.1733
6189,6,238,10,1194.1215,0.1898,0.1308
6948,2,121,7,1717.9198,0.2731,0.0252
6159,6,243,5,1473.8652,0.1835,0.0197
4616,4,154,6,1258.5415,0.3577,0.0495
1952,4,164,9,16.8393,0.2774,0.0962
3083,8,2,9,852.3451,0.3220,0.0562
5769,5,1,6,873.1850,0.1419,0.1516
6417,5,3,5,1967.9558,0.2400,0.0414
1902,6,238,2,1653.5954,0.0594,0.0290
1848,1,36,10,1995.8880,0.4983,0.1073
7862,9,109,8,1152.0070,0.0121,0.1766
2358,9,116,3,1838.6441,0.1298,0.0890
6463,2,221,8,1572.8625,0.4411,0.1715
1948,2,121,10,913.1761,0.0065,0.1675
3260,5,25233,7,501.3758,0.3119,0.2340
6579,7,8,3,1762.6136,0.0274,0.0142
1283,3,1,8,1803.6491,0.3346,0.0738
8414,9,50,1,1699.5357,0.2137,0.1336
6762,4,55,1,310.9863,0.4688,0.1503
9388,3,144,9,1178.9719,0.2925,0.0910
9250,3,200,3,1418.2956,0.0492,0.2234
9577,9,60,5,792.4274,0.3072,0.2205
562,1,80,6,1821.7529,0.1813,0.2248
1231,1,213,5,329.0303,0.2661,0.0354
9473,5,102,2,713.0418,0.0396,0.0536
110,3,160,1,424.0665,0.0226,0.1611
5517,1,136,3,64.0376,0.0863,0.0654
8768,3,21,7,1498.5561,0.3249,0.2011
360,10,61,5,1124.1268,0.3017,0.0627
9757,2,185,2,635.6205,0.1645,0.1382
6960,9,243,10,587.3497,0.3662,0.2092
6354,3,200,10,1127.4728,0.0130,0.0643
5529,5,199,4,770.6663,0.4704,0.2479
1901,10,50,4,554.1725,0.4662,0.0034
9517,4,9,5,1277.3542,0.2638,0.1722
7421,7,101,2,783.4799,0.3960,0.2206
6371,2,102,6,1677.6350,0.4216,0.0582
6031,10,138,10,1502.9770,0.3489,0.0516
5453,7,11,2,337.6314,0.0095,0.1050
2849,1,102,4,1742.7972,0.4330,0.2292
2578,9,190,8,1079.9301,0.1452,0.1487
9276,9,96,5,1382.5432,0.0645,0.2009
5157,8,28,9,87.9875,0.3891,0.0840
5577,9,138,2,1577.6532,0.3154,0.0944
7399,1,172,3,1646.3511,0.0365,0.1473
3231,9,70,6,1479.7452,0.2864,0.0893
6849,9,250,5,542.2563,0.2229,0.1201
6028,1,120,4,1681.6081,0.1371,0.0431
1242,4,51,8,1369.3149,0.2147,0.1453
9801,6,131,9,1768.4772,0.2275,0.2353
4605,6,167,5,1246.2292,0.4421,0.0935
7930,6,40,9,1958.3022,0.2307,0.1281
2356,3,134,1,1486.1320,0.0480,0.0757
4545,1,193,10,777.0891,0.4580,0.2355
8942,9,29,6,995.0862,0.2937,0.2420
6412,6,139,9,1835.8043,0.2628,0.1999
7430,8,163,2,487.6204,0.2353,0.1778
4425,3,171,1,361.9615,0.0810,0.1731
4626,2,201,5,675.7583,0.1170,0.0948
9086,8,105,6,796.9187,0.1942,0.0985
8597,8,218,5,527.0477,0.0223,0.2039
8669,10,216,4,1094.6869,0.3740,0.1849
3436,3,64,4,1248.9157,0.3673,0.0681
3270,4,165,8,1845.8315,0.0778,0.1417
4822,8,147,6,911.1815,0.1188,0.1327
6790,9,120,4,873.1743,0.4760,0.0080
1688,7,203,9,830.2373,0.4506,0.0151
3302,6,160,10,1067.9391,0.4874,0.0452
9203,10,165,3,339.5303,0.2730,0.0384
682,10,11,4,278.1920,0.3088,0.1448
8824,5,27,5,28.0048,0.3071,0.1814
3779,2,145,7,102.1025,0.4602,0.2098
7061,8,104,5,1471.3029,0.0448,0.1877
6224,9,127,6,1373.1143,0.1739,0.0491
6005,3,88,3,1930.2812,0.1462,0.0271
8858,3,115,4,562.6227,0.4750,0.0338
4383,2,211,3,1952.9509,0.2132,0.0814
5030,10,19,2,74.1873,0.1919,0.1696
4423,2,125,5,1736.6638,0.2044,0.2314
2974,10,72,5,219.1602,0.1768,0.2306
3749,6,107,6,1561.0620,0.2422,0.1626
2742,4,141,9,1871.1921,0.0231,0.0565
6970,6,8,5,1102.8916,0.3706,0.1103
7693,8,41,1,925.2285,0.2927,0.0258
4166,9,92,8,366.1338,0.3941,0.0664
7861,10,11,7,282.6836,0.2497,0.2232
6189,6,225,6,1644.9484,0.2679,0.0111
9239,1,2,4,508.6482,0.0666,0.1792
8143,4,55,10,1261.7573,0.0756,0.1942
1204,1,83,2,1825.0571,0.4510,0.1198
5844,5,144,7,1087.0963,0.4489,0.0450
7948,4,69,4,1518.0652,0.2806,0.2063
7429,9,28,6,1891.6466,0.0696,0.1260
3522,3,170,4,1421.6609,0.1223,0.0979
404,8,127,9,1493.3426,0.1699,0.0328
4767,3,45,10,1343.1751,0.1172,0.1050
476,9,58,8,753.2880,0.4562,0.0448
1656,3,208,1,1009.1927,0.3028,0.1359
9534,8,102,7,90.1256,0.0872,0.1129
5241,10,110,6,1823.8269,0.2036,0.1459
2193,5,149,5,966.7495,0.4859,0.1674
5253,6,94,5,964.5092,0.0317,0.1992
3507,8,241,7,257.1103,0.2267,0.0830
1015,10,102,1,1079.8292,0.3647,0.1113
9997,2,212,1,1215.3566,0.3772,0.0681
8191,5,190,10,374.5020,0.4989,0.0214
8694,2,222,6,992.5433,0.2992,0.1132
6788,2,57,1,1899.6634,0.1403,0.0328
7859,10,25218,9,831.6048,0.3335,0.1399
1407,1,230,2,1712.9341,0.3039,0.2152
3577,10,237,4,172.7142,0.2351,0.2007
6175,10,239,9,983.3351,0.2842,0.2165
2216,3,136,2,65.6002,0.4859,0.2139
1376,6,111,2,892.0061,0.2499,0.0572
1313,7,241,5,542.4639,0.3070,0.0639
4931,2,222,3,1504.0999,0.2596,0.1895
9964,3,77,5,1342.8011,0.4386,0.1240
1808,4,16,7,1416.9793,0.0178,0.0578
3176,1,140,5,722.5301,0.0263,0.2280
8638,10,171,10,981.2991,0.2687,0.1394
8724,6,43,8,89.0649,0.0519,0.0182
8386,7,13,1,691.1511,0.2029,0.2471
8576,6,139,5,1523.1632,0.4740,0.2280
4090,2,143,6,210.5496,0.0115,0.1862
286,10,144,6,1655.7738,0.1080,0.1338
3462,4,186,2,626.6527,0.4907,0.0615
7778,4,67,8,924.5076,0.1775,0.0292
8564,10,168,6,1350.4128,0.1476,0.1615
8625,7,189,8,1150.6794,0.0147,0.1782
1714,2,126,9,1608.6592,0.1014,0.2479
4702,8,179,9,509.6227,0.4934,0.0102
4277,3,222,3,1505.4465,0.1493,0.1672
6253,6,43,3,1113.6994,0.0256,0.1721
1425,8,114,4,1777.5522,0.1745,0.1790
4096,9,135,5,1551.0545,0.1304,0.0697
5599,2,57,1,803.4677,0.1216,0.2122
9756,5,174,10,1213.9649,0.1544,0.0546
5774,8,213,3,642.8351,0.0549,0.0142
5963,1,247,2,220.4280,0.0501,0.1440
4116,3,219,2,1887.5248,0.1146,0.0745
2746,3,170,6,19.4421,0.1924,0.1911
8296,3,91,2,1695.6427,0.1738,0.0669
1481,4,185,4,1213.6400,0.2099,0.2388
8948,2,181,4,957.9309,0.1138,0.1729
6719,1,185,3,1781.9996,0.0429,0.0295
7874,5,212,5,1736.5034,0.3413,0.0689
3558,2,43,10,1868.9297,0.4616,0.0938
1250,4,213,10,1005.7952,0.1504,0.1548
1079,5,74,9,1712.3594,0.2033,0.2248
3955,6,97,4,1689.6306,0.0131,0.0404
7160,10,28,4,1802.9614,0.4463,0.2111
5899,2,31,4,1652.6133,0.1632,0.1262
4850,5,13,3,1651.6770,0.2962,0.1292
9726,10,131,3,1931.8796,0.2118,0.1067
9281,4,121,4,806.5711,0.1268,0.0355
9917,1,39,9,1494.3135,0.0222,0.1609
7646,7,180,3,1165.5470,0.1459,0.2408
364,10,90,2,435.4676,0.2468,0.0925
3023,1,164,3,1340.0064,0.1764,0.1470
1122,8,105,8,362.8240,0.1881,0.1180
2988,5,52,10,1567.4061,0.0219,0.1575
7400,1,144,7,1054.8690,0.4791,0.0969
6639,2,103,10,1180.0717,0.0582,0.0146
1419,6,170,5,253.4978,0.1637,0.0891
7852,5,9,5,303.7093,0.4524,0.1445
8243,7,131,9,1659.7076,0.2465,0.0134
1991,9,31,7,1390.3947,0.1663,0.2399
9892,5,120,10,1409.8212,0.1534,0.0856
2601,3,31,8,67.6558,0.0882,0.0813
2996,1,14,8,359.4490,0.0706,0.2463
9545,4,97,1,98.3974,0.1819,0.0603
506,1,215,3,1802.5960,0.4780,0.0423
415,10,210,6,6.4316,0.2116,0.1004
1050,5,181,4,289.6178,0.3686,0.2366
9588,5,142,1,361.1409,0.4761,0.2160
1626,10,136,3,1684.2450,0.2010,0.2393
7155,1,244,4,1250.8289,0.2792,0.2169
191,4,9,3,823.2875,0.4227,0.1501
4090,5,155,7,1548.7809,0.0961,0.0181
3612,9,26,10,449.0663,0.0444,0.1592
3543,2,200,2,32.0156,0.3830,0.1189
1721,4,87,9,150.6905,0.2665,0.1880
4729,7,60,10,573.2941,0.0905,0.0891
8872,6,204,5,647.9461,0.0053,0.0843
6761,10,111,4,1545.0168,0.3721,0.1537
5357,10,168,3,1372.7033,0.3775,0.1750
1810,4,25455,6,1690.5683,0.0953,0.2412
1085,9,19,6,1283.5277,0.3175,0.1254
1671,10,36,7,1794.2315,0.3059,0.0659
1004,4,168,4,888.3669,0.3534,0.1794
1925,10,95,5,389.0301,0.1565,0.1230
1589,1,106,8,1576.7479,0.0636,0.0694
4060,3,56,6,1368.5400,0.0471,0.0009
5542,8,46,3,398.3466,0.3994,0.0488
3457,9,12,3,1324.8343,0.1614,0.2183
3162,6,178,5,1604.6186,0.3843,0.2441
5510,3,225,8,84.3694,0.2962,0.0866
6238,8,186,1,473.3577,0.3634,0.0327
4528,7,146,8,150.7784,0.4620,0.0626
4448,7,191,5,1036.5236,0.1661,0.2118
1818,8,69,10,368.2871,0.1715,0.0040
4886,9,93,1,1699.4712,0.2192,0.2469
3324,10,244,5,973.5353,0.4946,0.0173
8650,7,161,10,1192.8009,0.0219,0.1136
3614,9,186,9,1383.6939,0.0305,0.1404
5223,10,77,5,191.9496,0.1252,0.1591
2644,2,15,10,1677.5724,0.3594,0.1900
3912,8,199,10,1985.5184,0.0726,0.0098
5413,6,96,6,59.3905,0.2592,0.1806
5610,6,166,7,671.7917,0.1481,0.0086
4287,10,183,2,705.6474,0.2758,0.2054
2094,5,240,10,113.3317,0.0279,0.1075
4474,6,186,2,741.3317,0.4966,0.1527
4851,10,68,1,176.8379,0.4614,0.1382
1813,2,18,10,825.3018,0.3324,0.1790
7942,4,101,2,1133.1909,0.0272,0.0577
710,6,31,4,978.1326,0.4334,0.1517
2388,2,150,7,1481.2714,0.1145,0.1969
3713,4,123,1,1792.3777,0.2029,0.0084
5382,7,168,8,187.0037,0.4381,0.1179
1250,10,28,6,601.5535,0.0009,0.1631
1352,1,181,6,224.9588,0.0790,0.1320
8958,2,126,2,224.6162,0.4265,0.1926
8831,4,67,4,1724.3848,0.4425,0.0781
4311,1,137,9,999.7981,0.4734,0.2321
6110,8,23,5,712.7284,0.4998,0.2297
2968,4,102,7,140.9569,0.0223,0.1101
3015,9,103,7,1127.8834,0.4720,0.2114
1167,2,58,2,658.4518,0.3397,0.1023
1732,4,181,1,1910.0805,0.4647,0.2259
6423,1,209,10,850.7342,0.1228,0.1654
6631,1,218,7,195.4001,0.0582,0.0758
5273,9,23,7,849.8348,0.3022,0.0570
6780,1,132,9,726.9259,0.4647,0.2305
4633,10,104,5,541.9395,0.1773,0.1694
7703,9,112,6,1343.0696,0.0722,0.0170
6685,5,66,5,323.9230,0.1796,0.2076
6225,2,74,7,584.9193,0.0621,0.0853
943,4,60,1,1551.5834,0.3398,0.2287
6237,7,41,3,1711.4884,0.2152,0.0588
2862,6,176,8,87.2633,0.3062,0.0686
2031,3,201,1,938.8765,0.2025,0.1178
1466,2,98,8,926.5237,0.3073,0.2003
573,7,72,3,1438.9680,0.1717,0.1134
6155,2,249,1,177.1870,0.2924,0.1479
717,4,147,2,635.7731,0.3462,0.0368
9154,7,166,10,1483.7177,0.1076,0.0107
5433,5,44,7,1166.1339,0.4975,0.0454
489,10,244,8,502.0022,0.2903,0.1381
3717,10,241,7,1259.7592,0.4153,0.0646
314,1,190,8,794.5509,0.4435,0.1389
6952,7,139,1,255.8374,0.0822,0.2312
5317,1,38,6,430.6614,0.0093,0.1119
1873,1,100,10,620.3263,0.1063,0.1282
3979,1,230,1,180.5069,0.1828,0.1446
8439,4,90,10,792.3800,0.4636,0.1318
1932,1,99,5,206.7245,0.3238,0.2306
3859,5,148,9,539.2489,0.0195,0.0947
3219,8,21,6,1259.5825,0.3332,0.0363
5085,7,13,5,1306.5239,0.4415,0.1363
8203,7,25922,10,31.1677,0.0338,0.1851
9630,5,45,9,462.4338,0.1644,0.1495
1361,6,190,7,1306.6513,0.2582,0.1945
5131,7,201,3,337.7431,0.0094,0.1817
3573,8,34,3,1028.4899,0.2180,0.2292
3675,1,182,5,1414.8862,0.2194,0.2442
4055,10,191,2,672.2167,0.4509,0.1762
763,8,208,9,517.6656,0.4638,0.1395
3578,3,83,5,16.2650,0.4791,0.1171
3458,3,23,5,109.9715,0.0711,0.0961
5479,9,231,4,1395.6347,0.1938,0.1953
2728,5,107,2,899.1293,0.2371,0.2300
7931,1,234,10,1168.2293,0.0051,0.2227
8234,3,125,10,382.7659,0.0192,0.1599
5968,3,55,10,1167.3601,0.3708,0.0625
1658,6,177,9,319.1722,0.2656,0.0806
398,6,16,3,1202.5579,0.0465,0.2241
24,6,19,7,1266.9196,0.0431,0.1986
8119,1,240,3,660.7059,0.4800,0.2044
4074,3,98,9,1510.7693,0.1239,0.0109
7580,2,173,3,1584.7091,0.3332,0.2296
4762,7,121,10,1697.7988,0.4002,0.0378
5411,7,24,9,728.2993,0.1440,0.0841
3248,8,237,5,1331.0124,0.0253,0.1281
2194,1,99,1,1303.1740,0.2072,0.1689
9660,8,93,2,450.5630,0.3676,0.0307
8507,6,61,9,166.3340,0.4359,0.0358
1861,1,50,10,321.0771,0.1973,0.0604
8917,4,174,7,361.0339,0.4701,0.0450
6615,2,172,1,958.2744,0.1056,0.0496
1921,9,115,6,1568.3422,0.2836,0.1740
5264,6,195,1,43.9479,0.2660,0.0151
8258,9,57,5,1478.8023,0.4117,0.2251
2932,4,141,10,772.1393,0.3153,0.1710
7689,5,249,3,1423.5188,0.0109,0.1005
1175,10,186,6,1734.4555,0.3194,0.0588
6128,3,4,5,309.7098,0.3225,0.2388
9269,1,89,1,213.2300,0.4430,0.1008
1637,10,201,9,1006.8480,0.3134,0.1075
1129,9,245,6,1609.4873,0.2247,0.1774
7900,7,34,10,1001.2999,0.4952,0.2235
7754,5,110,1,154.3689,0.3561,0.0648
3785,10,183,8,154.2377,0.0161,0.0237
1767,9,220,8,567.0212,0.0648,0.2490
4876,2,100,7,1368.7101,0.1613,0.2405
8776,4,25201,7,1416.7521,0.0518,0.0876
1541,10,12,6,8.3913,0.4302,0.0413
4840,7,199,1,1703.1102,0.0810,0.1362
9472,1,144,2,1072.8875,0.2480,0.0381
9187,1,120,4,265.1526,0.2899,0.2072
5928,8,14,2,439.5678,0.2808,0.1125
2881,7,28,4,369.3955,0.2270,0.0275
8932,5,47,3,1312.4408,0.4734,0.2180
9527,4,139,9,1616.0028,0.2747,0.0786
5985,1,81,6,157.0441,0.1541,0.1330
7790,4,157,10,844.1162,0.4272,0.0070
2865,7,37,6,35.9498,0.3821,0.1261
6778,9,92,4,1071.3864,0.3179,0.1994
2683,8,223,7,161.2115,0.2034,0.0221
8210,5,100,4,1414.5431,0.0476,0.0871
768,8,67,7,531.8390,0.3173,0.1833
8349,10,66,2,1758.4508,0.3336,0.0468
4817,5,7,5,307.2047,0.4623,0.1007
9370,8,35,3,1757.4586,0.2205,0.1755
4855,3,146,2,186.1012,0.2144,0.0017
946,8,180,9,285.3028,0.0912,0.2049
9569,1,9,5,1069.2875,0.4199,0.1615
2583,3,231,2,770.2273,0.2054,0.0687
5918,1,2,4,67.9454,0.4450,0.1447
8698,10,130,2,495.9358,0.2243,0.2102
2634,9,68,1,1103.5300,0.4005,0.0780
1817,3,232,2,772.6641,0.1365,0.1892
7964,3,100,4,1968.1490,0.2057,0.2173
9636,3,156,6,108.3425,0.0155,0.2152
7428,1,85,1,691.2603,0.0522,0.0306
6203,2,138,6,1235.9376,0.1852,0.0411
290,8,240,10,490.7505,0.0962,0.0551
5021,1,228,5,333.4209,0.1059,0.1183
2802,3,85,8,1947.0808,0.4563,0.1343
2619,2,126,4,1882.9184,0.2773,0.2058
2395,6,196,6,647.3750,0.4194,0.0460
2977,6,4,1,1309.3517,0.1857,0.1557
9130,5,159,2,1927.7126,0.4842,0.1305
1894,6,239,2,497.3430,0.3152,0.0797
626,6,149,4,1398.8370,0.0507,0.1112
6265,4,170,5,1301.2897,0.1958,0.0262
4478,3,10,5,1585.3008,0.3850,0.1908
8548,3,67,2,74.8915,0.4848,0.1657
6722,2,53,6,1882.0917,0.3149,0.2416
3072,6,41,8,242.4797,0.1164,0.1918
7704,10,33,6,499.3655,0.1586,0.0062
9773,6,25516,1,1263.6992,0.1962,0.1763
2858,2,9,2,1347.2170,0.3310,0.0592
6708,8,36,3,287.4723,0.4380,0.2404
9402,8,108,10,19.0087,0.2520,0.0320
5569,1,211,4,608.3960,0.3316,0.1736
6510,6,92,6,1841.9383,0.3172,0.0752
7267,2,228,8,145.3127,0.2324,0.2327
7690,5,58,9,361.6694,0.1510,0.1708
906,1,109,7,264.6210,0.4198,0.2408
5666,1,15,4,909.3533,0.0511,0.2401
5565,8,133,4,898.4687,0.0961,0.1027
3162,4,205,10,1696.5060,0.1643,0.0832
9492,1,67,7,853.8574,0.4691,0.0899
8410,9,239,3,901.4396,0.2038,0.1710
4512,7,39,8,484.8969,0.2252,0.1993
4748,2,25,3,1478.7913,0.3994,0.1427
8395,4,104,7,1796.9305,0.2739,0.1723
3352,3,69,7,1071.7097,0.0835,0.0157
7107,10,229,4,1459.0953,0.2555,0.2024
649,9,232,7,403.4753,0.1985,0.1023
1041,4,207,1,672.9099,0.3519,0.1365
6314,1,239,6,318.8562,0.0893,0.2239
9997,4,27,3,1216.8444,0.3796,0.0344
9793,9,49,3,1297.2667,0.0565,0.1160
7583,6,9,6,1713.7280,0.0645,0.2451
1359,5,45,7,1694.9826,0.4384,0.2425
6703,1,19,2,1333.7867,0.0801,0.2112
6842,10,167,2,1495.9371,0.4737,0.1596
8732,2,244,1,1756.0924,0.2244,0.0859
2112,1,226,4,1533.1954,0.1961,0.1313
3732,7,18,9,1793.6909,0.0171,0.1142
8966,2,143,7,1273.6696,0.2138,0.1200
7419,10,36,9,1692.6878,0.0093,0.1159
9031,1,107,9,1289.3796,0.1824,0.0607
808,4,232,3,1188.7419,0.2563,0.1396
795,6,196,2,1100.2825,0.2733,0.1753
1825,5,224,4,1482.7657,0.0844,0.0720
5432,1,22,5,6.6985,0.2189,0.2054
1243,8,205,2,1562.3193,0.0602,0.2110
9223,1,126,9,313.2661,0.3287,0.1469
3775,2,148,9,1935.7688,0.4914,0.0366
8743,1,45,3,792.3738,0.2537,0.0042
4972,8,11,4,127.0945,0.1057,0.1842
3719,10,203,7,1620.2358,0.3345,0.2439
19,5,10,9,1944.3446,0.4633,0.0435
7042,8,48,7,1578.4677,0.2081,0.2275
7582,9,116,9,296.3584,0.0429,0.1837
6,6,1,1,1748.2920,0.4113,0.1374
1824,7,125,9,1439.6226,0.1244,0.1297
9725,10,18,2,366.5008,0.3926,0.1147
3004,6,205,10,772.8019,0.0052,0.1875
3330,5,41,8,366.1228,0.2663,0.2023
2327,5,54,7,1518.4225,0.3300,0.1790
7981,10,130,4,1768.1961,0.0957,0.0877
5237,1,10,6,379.9746,0.4099,0.0543
8485,7,69,4,454.1913,0.0834,0.1775
2970,2,35,9,1192.1554,0.4494,0.1197
1916,3,106,9,1238.4099,0.2647,0.0599
4729,10,110,1,721.6725,0.4920,0.0268
7389,9,208,1,1988.6873,0.2302,0.2054
8753,1,21,9,296.7396,0.1569,0.0170
7673,10,216,5,1817.4430,0.1897,0.0194
5732,1,164,1,812.4468,0.4911,0.1987
8362,1,109,9,1883.2723,0.0869,0.0824
8352,3,158,6,93.8812,0.2641,0.2166
3978,3,42,10,1622.9801,0.4453,0.0981
2676,8,232,10,550.4111,0.4363,0.0808
6517,4,165,6,113.8393,0.1862,0.0414
1631,2,58,10,313.7709,0.4086,0.0928
6379,3,222,10,613.6677,0.0803,0.1167
1774,4,235,10,875.0419,0.1762,0.1544
669,10,226,10,1561.7664,0.1556,0.1617
8868,5,96,1,467.7557,0.3403,0.0151
4423,2,226,1,24.8699,0.4084,0.2338
4179,6,148,5,1341.7823,0.3131,0.0814
1623,1,221,2,1229.6550,0.1180,0.2350
9620,1,87,8,1234.4359,0.3318,0.0563
1337,1,89,10,1149.9122,0.3721,0.2444
6109,3,148,3,1006.5748,0.2986,0.0219
8212,4,109,8,1342.6853,0.1418,0.1720
