sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2023-02-01T01:23:00Z,3216,SHELF-40]Z{,25.3,27.08,3810
2023-11-29T09:06:00Z,789,SHELF--]-Z-A900-,29.38,29.99,2776
2024-04-05T23:09:00Z,2662,SHELF-},1.15,19.13,3612
,373,SHELF---]-9],-2.75,21.44,4129
2024-07-22T19:30:00Z,2682,SHELF-4-Z4}90A0,-4.37,48.28,4058
2024-01-19T09:28:00Z,908,SHELF-00,20.33,21.97,3405
2024-07-02T11:46:00Z,4507,SHELF-}9-4,3.25,71.12,3204
2023-02-07T22:24:00Z,1569,SHELF-4-Z4}90A0,23.66,51.85,3707
2023-07-13T06:43:00Z,761,SHELF-00{[][-,43.25,71.27,2921
2023-09-04T01:52:00Z,1975,SHELF----{,200,77.99,4011
2024-05-15T18:03:00Z,898,SHELF-0,7.35,47.95,2819
2024-02-18T23:40:00Z,2912,SHELF--{0A-[,13.91,49.13,3154
2024-04-25T05:28:00Z,3599,SHELF-Z,17.28,79.32,2645
2024-07-14T23:20:00Z,4573,SHELF-},16.39,71.16,3325
2024-12-18T19:50:00Z,1951,SHELF-A}-Z,18.31,40.98,3524
2024-07-22T06:49:00Z,1363,SHELF-}Z9-{Z4-[,29.41,21.68,3909
2024-03-03T17:21:00Z,683,SHELF-}9-4,36.83,45.55,3800
2024-02-19T01:48:00Z,1107,SHELF-]]A{{9,24.64,49.94,2944
2023-08-05T20:26:00Z,4970,SHELF-Z9-44,13.66,23.77,3985
2024-05-10T11:17:00Z,3416,SHELF-{-,6.27,22.61,3174
2023-06-14T07:52:00Z,1478,SHELF--Z9-,17.97,70.93,3504
2023-10-24T04:23:00Z,4508,SHELF-A]{4A4{Z-,7.23,80.98,2985
2024-06-30T07:26:00Z,4913,SHELF--]-Z-A900-,3.25,74.19,3965
2023-12-24T21:07:00Z,3671,SHELF-Z][-A9,37.4,85.93,2650
2024-05-02T21:57:00Z,4502,SHELF-}]-A{44,32.19,34.91,2884
2023-04-19T18:59:00Z,3970,SHELF-49][A]]--Z,19.1,28.51,2690
2024-08-28T18:39:00Z,4981,SHELF-4-Z4}90A0,-2.21,12.6,3907
2023-12-01T19:15:00Z,3909,SHELF-{44][9-9,26.03,23.46,3051
2024-05-12T11:11:00Z,4391,SHELF-Z,42.16,40.21,2597
2024-02-14T09:35:00Z,3439,SHELF--Z9-,21.81,49.18,3910
2023-03-14T20:18:00Z,4132,SHELF-4-Z4}90A0,40.36,64.72,3113
2023-05-26T05:37:00Z,4492,SHELF-{},35.76,83.14,4021
2024-01-03T19:57:00Z,3709,SHELF-{44][9-9,21.14,54.76,3313
2023-08-01T10:36:00Z,1157,SHELF-]A},-0.4,70.96,2767
2023-10-14T08:19:00Z,211,SHELF-{A{9{4A,20.4,-10,3834
2024-03-11T18:16:00Z,211,SHELF-}Z9-{Z4-[,18.98,11.28,3032
2024-05-21T15:19:00Z,4702,SHELF-0,5.1,63.8,3918
2023-11-08T11:13:00Z,1015,SHELF-]A},30.06,70.66,3931
2024-01-12T18:24:00Z,3128,SHELF-A]{4A4{Z-,44.75,66.01,2736
2023-02-23T00:45:00Z,3084,SHELF-{44][9-9,43.31,30.29,4170
2023-08-29T20:06:00Z,3741,SHELF-A]{--,40.6,69.68,2852
2023-12-08T01:59:00Z,3954,SHELF-A{]4}ZZ-0,14.78,59.78,2999
2023-05-27T15:44:00Z,4406,SHELF--0-4,14.63,77.88,4066
2024-12-15T04:35:00Z,3986,SHELF-]]A{{9,21.72,25.48,3727
2023-01-22T15:09:00Z,126,SHELF-[[-{-[-{,15.57,11.18,3869
2024-06-30T20:35:00Z,3450,SHELF-]]},3.06,41.45,3975
2023-12-30T02:49:00Z,4967,SHELF-0A-4,34.83,43.83,3919
2023-04-06T02:45:00Z,3208,SHELF-}Z9-{Z4-[,23.82,16.44,2653
2024-02-09T23:50:00Z,3001,SHELF-4-Z4}90A0,44.4,10.72,2821
2023-09-19T23:33:00Z,2249,SHELF-Z},22.44,10.92,3649
2024-06-28T03:52:00Z,3991,SHELF-9{49}Z-4Z[,6.37,34.27,3242
2023-02-07T17:51:00Z,4996,SHELF-{44][9-9,6.53,81.74,4093
2024-09-20T22:03:00Z,1779,SHELF-}0{{[,32.89,24.96,4028
2023-01-30T19:33:00Z,639,SHELF-0A-4,-0.17,71.55,2539
2024-08-04T11:44:00Z,1172,SHELF--,31.35,40.59,3062
2024-01-23T10:09:00Z,409,SHELF-4-9{,5.72,19.43,4182
2023-07-29T02:34:00Z,3557,SHELF-}-Z-9{-}44,33.6,62.89,2568
2024-02-16T11:23:00Z,1903,SHELF-00{[][-,21.17,77.6,3009
2023-02-11T10:50:00Z,3126,SHELF-]9Z,40.89,53.9,4086
2024-01-02T02:38:00Z,2054,SHELF-}0{{[,35.52,41.14,4058
2024-10-21T03:39:00Z,4483,SHELF-]{---,9.99,51.41,3039
2024-01-26T20:49:00Z,3828,SHELF---]-9],28.49,89.72,2948
2024-10-27T12:52:00Z,2208,SHELF-4,39.81,60.57,2679
2023-05-06T03:40:00Z,2568,SHELF-A-{[[[[-],-0.26,23.55,3494
2023-02-02T23:57:00Z,4045,SHELF-9{49}Z-4Z[,32.29,14.71,2947
2024-08-01T09:58:00Z,4357,SHELF-4}]{],41.9,73.17,4112
2023-08-02T11:31:00Z,1537,SHELF-9Z--Z-,44.23,85.04,4041
2023-05-13T22:53:00Z,4786,SHELF---0-4,-0.12,63.79,3039
2024-10-09T12:51:00Z,50,SHELF-Z{09,15.58,37.63,3825
2024-06-23T10:06:00Z,2963,SHELF-Z][-A9,3.67,32.48,3340
2023-06-19T13:08:00Z,1861,SHELF-}{9Z],-1.24,49.23,2640
2023-05-19T06:33:00Z,3042,SHELF-}]9ZZ,-4.12,30.39,3509
2024-04-30T15:14:00Z,3464,SHELF-{Z]-0-0-}-,5.49,33.69,3118
2023-05-07T03:07:00Z,4768,SHELF-{},40.76,36.54,4105
2023-05-27T18:52:00Z,3502,SHELF-}{9Z],42.58,63.67,3227
2024-08-14T22:27:00Z,4169,SHELF-},40.51,67.83,3795
2024-11-03T20:41:00Z,605,SHELF-00{[][-,7.31,67.7,2706
2024-01-18T14:43:00Z,1734,SHELF-40]Z{,-2.42,46.04,4091
2024-11-19T04:34:00Z,347,SHELF-ZA[ZA-4A]-,31.69,81.27,3979
2023-01-31T09:51:00Z,2622,SHELF-9AZ-],11.41,52.56,3414
2023-06-29T19:20:00Z,3997,SHELF-A]{4A4{Z-,20.18,85.66,2653
2023-03-07T15:47:00Z,981,SHELF-}[9{A-}]4,-50,75.08,2914
2023-01-05T20:51:00Z,1755,SHELF-}]9ZZ,43.76,44.15,4140
2023-11-13T07:56:00Z,4171,SHELF-0],35.28,21.91,3293
2023-06-23T20:23:00Z,4440,SHELF--]-Z-A900-,18.38,46.84,3040
2024-03-02T20:24:00Z,448,SHELF-9Z--Z-,0.49,14.87,3903
2023-09-13T10:16:00Z,3733,SHELF-4,17.02,40.18,3643
2023-11-08T13:00:00Z,4231,SHELF-}]-A{44,19.95,22.37,4028
2024-05-01T08:54:00Z,4931,SHELF--]-{,-1.95,47.31,3632
2024-03-08T12:02:00Z,2846,SHELF-0,19.09,13.89,3313
2024-08-27T18:16:00Z,3832,SHELF-00,-0.73,41.82,3655
2024-11-23T08:25:00Z,1985,SHELF-Z},9.08,20.21,4127
2023-12-29T06:43:00Z,4490,SHELF-}[9{A-}]4,44.65,68.89,2720
2023-07-31T13:25:00Z,1517,SHELF-4,27.93,48.47,2775
2024-06-04T17:37:00Z,2032,SHELF-0A4-AZ0,30.49,42.9,3186
2024-04-11T03:32:00Z,4898,SHELF-0,29.06,21.62,2691
2024-10-23T19:02:00Z,908,SHELF-Z,23.57,44.81,4082
2023-12-25T07:05:00Z,4862,SHELF--{0A-[,12.0,66.16,3723
2024-10-14T22:21:00Z,859,SHELF-4,29.04,80.6,3031
2024-09-27T23:21:00Z,2222,SHELF-4{[{44{-,19.25,30.57,3844
2023-01-11T07:48:00Z,1649,SHELF-9Z--Z-,15.78,58.27,3964
2023-11-02T22:02:00Z,3768,SHELF-9AZ-],34.95,11.81,3088
2024-08-26T03:29:00Z,2673,SHELF-{{9-9,14.21,39.39,3358
2024-05-11T05:44:00Z,3018,SHELF--{},-0.03,81.76,4155
2023-05-02T21:03:00Z,4768,SHELF-4--,43.35,29.9,4035
2023-10-09T02:33:00Z,3724,SHELF----{,8.83,71.76,3039
2024-08-11T12:12:00Z,325,SHELF-{{9-9,-4.38,16.75,3960
2024-08-16T01:01:00Z,2162,SHELF-0,21.61,63.7,3262
2024-02-29T06:37:00Z,1244,SHELF-}9-4,-2.94,32.33,3089
2024-10-19T10:33:00Z,486,SHELF-9AZ-],21.67,52.87,3062
2024-06-07T02:15:00Z,1365,SHELF-9AZ-],23.06,20.62,2894
2023-11-12T04:26:00Z,3989,SHELF-4-9{,7.34,20.67,2918
2023-06-13T20:20:00Z,4529,SHELF-[},0.63,23.81,3439
2023-10-07T15:14:00Z,3021,SHELF-]}00ZZ-{Z,44.71,70.96,2936
2023-10-04T17:57:00Z,604,SHELF-]{---,24.06,76.17,3266
2023-10-15T07:57:00Z,4574,SHELF-A]{--,33.94,10.95,2836
2024-09-30T07:47:00Z,4928,SHELF-{-9A}][,-3.84,55.67,3267
2023-10-27T12:59:00Z,4409,SHELF-ZA[ZA-4A]-,-0.24,89.42,3147
2024-06-26T03:12:00Z,3660,SHELF---0-4,2.56,42.33,2643
2023-12-27T16:35:00Z,488,SHELF-{44][9-9,44.25,76.29,2746
2023-02-16T04:30:00Z,4639,SHELF--4,33.93,22.28,3051
2024-12-09T22:05:00Z,4014,SHELF-9Z--Z-,10.49,14.23,3127
2023-10-31T22:26:00Z,985,SHELF----,38.84,67.64,4077
2024-07-22T15:12:00Z,3861,SHELF-{[[-{-0A,37.9,81.34,3099
2024-05-02T23:37:00Z,898,SHELF-{Z}-0A{--,23.34,17.17,3864
2024-02-21T02:02:00Z,3081,SHELF-},-2.63,82.52,2823
2023-02-09T14:16:00Z,489,SHELF-]-,23.85,81.52,3949
2024-02-25T11:59:00Z,4524,SHELF-4{[{44{-,33.02,84.85,2836
2023-04-09T18:29:00Z,1093,SHELF-{[[-{-0A,33.7,87.21,2963
2023-09-09T04:40:00Z,1940,SHELF-99,43.93,52.8,3254
2023-04-20T10:03:00Z,4841,SHELF-{A{9{4A,29.2,21.39,3647
2023-08-23T10:18:00Z,4436,SHELF-]A},-1.18,61.37,3765
2023-04-18T10:20:00Z,4959,SHELF--0-4,12.3,68.23,3030
2023-06-12T11:32:00Z,670,SHELF-A]{4A4{Z-,-2.03,89.3,3975
2023-08-24T08:48:00Z,1635,SHELF-0,15.8,51.45,3030
2024-09-11T22:54:00Z,2815,SHELF-{},12.21,12.86,2584
2023-11-01T00:23:00Z,4609,SHELF--Z9-,21.79,67.74,4159
2024-06-02T06:14:00Z,4482,SHELF--]-Z-A900-,34.72,80.53,2732
2023-12-12T20:54:00Z,2668,SHELF-00,3.19,87.78,3112
2024-01-23T10:49:00Z,1252,SHELF-]9Z,22.28,10.95,3470
2024-08-02T15:09:00Z,89,SHELF-4--,37.6,35.8,2940
2023-09-01T00:57:00Z,4881,SHELF-A]{4A4{Z-,14.8,30.02,3976
2023-03-02T15:10:00Z,3711,SHELF-]}00ZZ-{Z,1.18,33.69,3833
2023-11-01T08:45:00Z,4222,SHELF-},-1.18,79.63,2965
2023-08-14T08:37:00Z,444,SHELF-}-Z-9{-}44,10.78,70.78,3872
2024-11-09T05:20:00Z,1180,SHELF-00{[][-,-4.21,44.98,3516
2023-12-16T10:37:00Z,3933,SHELF-Z9-44,9.62,60.55,3543
2023-12-04T09:00:00Z,1912,SHELF-99,37.24,60.31,4135
2024-06-25T17:24:00Z,1675,SHELF-}Z9-{Z4-[,29.02,42.85,2882
2024-07-06T20:36:00Z,364,SHELF-{{9-9,2.42,17.1,2782
2023-02-13T07:53:00Z,1043,SHELF-{[9-[0,38.44,86.58,3204
2023-07-11T16:25:00Z,2558,SHELF-9[}99,-4.82,-10,3546
2023-02-28T05:22:00Z,2981,SHELF-0]900,23.79,88.98,2756
2023-09-29T11:57:00Z,598,SHELF-Z9-44,-3.7,66.92,2842
2023-07-09T20:05:00Z,2561,SHELF-[},32.55,14.09,4073
2023-06-08T23:52:00Z,79,SHELF-{[[-{-0A,38.53,40.77,4179
2024-01-09T22:46:00Z,326,SHELF-}{9Z],31.85,30.94,2507
2024-11-12T23:20:00Z,1709,SHELF--0Z9]0-,-4.08,52.71,2993
2024-02-07T13:15:00Z,3752,SHELF-]{---,44.59,80.06,2749
2023-09-11T17:59:00Z,3161,SHELF-[]4-9{-{,39.77,18.98,2607
2023-12-12T07:58:00Z,1826,SHELF-ZA[ZA-4A]-,41.07,20.51,3725
2024-06-26T11:57:00Z,2567,SHELF-{[9-[0,-3.56,19.35,3249
2023-01-04T21:56:00Z,2994,SHELF-9[}99,35.02,46.13,3293
2024-01-08T09:12:00Z,4771,SHELF-]]},38.09,51.24,3472
2023-11-21T04:03:00Z,122,SHELF-Z},5.55,82.46,2665
2024-01-27T13:22:00Z,3939,SHELF--]-{,5.26,23.65,4083
2024-10-02T16:23:00Z,3764,SHELF--{},31.34,39.61,3767
2023-04-27T18:58:00Z,4485,SHELF-Z,37.76,85.56,3293
2024-05-24T17:30:00Z,1623,SHELF-[},8.0,69.18,2603
2024-09-16T23:16:00Z,1180,SHELF-9{49}Z-4Z[,32.84,150,2935
2024-09-19T21:27:00Z,3542,SHELF-]]},18.32,62.07,2770
2024-09-01T10:47:00Z,2975,SHELF-00,41.01,64.86,3997
2024-02-23T21:37:00Z,4135,SHELF-{A{9{4A,3.69,18.47,2956
2023-02-03T18:44:00Z,3621,SHELF-9[}99,8.93,50.14,4067
2024-02-24T05:34:00Z,1888,SHELF-}9-4,24.33,41.02,3865
2023-02-23T20:33:00Z,3722,SHELF-0,0.99,29.93,2532
2024-08-23T23:14:00Z,1403,SHELF-}9-4,28.69,37.24,3332
2024-03-17T23:34:00Z,4150,SHELF-}]-A{44,43.46,59.41,2923
2023-05-23T03:29:00Z,3440,SHELF-]A},10.98,16.88,3401
2023-05-31T18:17:00Z,4275,SHELF-]]A{{9,-3.59,55.75,3000
2023-04-15T17:29:00Z,1959,SHELF--,4.86,44.29,3631
2024-06-16T11:43:00Z,2486,SHELF-{-},4.85,80.79,4037
2024-05-07T07:07:00Z,4003,SHELF-0]900,5.06,66.66,2608
2023-01-25T02:31:00Z,2541,SHELF-]]A{{9,0.03,12.9,3112
2023-06-04T21:12:00Z,1616,SHELF-}]-A{44,9.86,14.52,3222
2023-07-12T17:42:00Z,2389,SHELF-A]{4A4{Z-,16.8,81.7,3590
2023-06-12T11:45:00Z,2705,SHELF-4,23.94,53.89,2596
2024-12-09T16:22:00Z,3206,SHELF-Z][-A9,0.21,34.69,3201
2023-11-05T14:33:00Z,3242,SHELF-{[9-[0,32.35,11.77,2936
2023-08-25T02:09:00Z,910,SHELF-9Z,22.6,47.7,2801
2023-09-30T22:06:00Z,4509,SHELF-]-,35.66,73.09,3315
2024-08-31T18:49:00Z,1461,SHELF---0-4,21.91,55.97,3019
2024-11-25T00:01:00Z,3030,SHELF--{0A-[,3.93,86.34,2962
2023-07-22T17:39:00Z,2544,SHELF-0],36.11,24.09,2595
2024-08-05T11:38:00Z,4434,SHELF-{-9A}][,14.95,30.96,3898
2023-01-02T21:19:00Z,4792,SHELF-A0,16.71,14.27,2901
2023-11-09T12:53:00Z,4838,SHELF--]-{,8.29,53.67,2665
2023-09-29T01:44:00Z,2860,SHELF-0,38.71,44.47,2623
2024-11-03T14:34:00Z,4704,SHELF-{Z9}A[[}A,33.19,59.46,3537
2024-01-23T12:29:00Z,749,SHELF--]-{,31.2,22.82,3441
2023-05-12T10:50:00Z,3280,SHELF-0A4-AZ0,42.92,79.81,2572
2023-05-08T23:58:00Z,2102,SHELF--]-{,4.05,70.43,3721
2024-05-11T04:30:00Z,835,SHELF-Z{09,10.92,36.75,4028
2024-06-25T06:27:00Z,864,SHELF-9Z,19.71,56.61,3345
2023-11-26T10:37:00Z,1136,SHELF--,28.63,86.76,3302
2023-04-28T23:08:00Z,967,SHELF-},25.65,75.71,4004
2024-06-08T15:48:00Z,1954,SHELF--Z9-,19.57,11.61,2699
2024-04-27T03:01:00Z,1202,SHELF-[},36.31,46.45,4094
2024-11-04T16:36:00Z,3586,SHELF-{Z}-0A{--,3.85,30.81,2704
2024-01-05T18:40:00Z,3527,SHELF-{[[-{-0A,41.73,62.87,3993
2024-01-24T17:38:00Z,2642,SHELF-9},13.71,69.1,3078
2024-07-10T09:27:00Z,4616,SHELF-}9-4,1.28,46.25,3489
2023-09-30T20:14:00Z,2380,SHELF-}9-4,7.61,20.44,3947
2023-02-20T12:22:00Z,1715,SHELF--Z9-,-2.25,54.6,2528
2023-10-18T12:21:00Z,964,SHELF-{Z9}A[[}A,17.68,47.33,3734
2023-12-04T05:12:00Z,2959,SHELF-]]A{{9,1.17,86.57,2561
2024-10-08T22:37:00Z,3420,SHELF-{-,5.76,78.62,4192
2023-09-28T22:32:00Z,2271,SHELF---0},-1.56,56.79,4165
2023-11-05T22:19:00Z,1965,SHELF---0-4,13.48,58.35,3512
2024-02-25T16:51:00Z,1405,SHELF-ZA[ZA-4A]-,26.34,31.35,2665
2024-12-02T04:30:00Z,4910,SHELF-Z9-]-4]Z-,-3.48,20.92,2524
2023-04-24T09:58:00Z,1842,SHELF-4-}{],29.62,74.01,3745
2023-05-20T02:27:00Z,4368,SHELF-[]49}}}[,3.38,42.7,3437
2023-04-30T08:25:00Z,1514,SHELF-Z9-44,-4.6,66.33,2657
2023-12-02T03:45:00Z,1444,SHELF-4}]{],4.0,82.02,3449
2023-07-05T02:42:00Z,4478,SHELF-{{9-9,12.82,85.22,3110
2024-03-05T23:27:00Z,2135,SHELF-}]-A{44,20.53,60.0,3699
2023-05-04T08:42:00Z,4327,SHELF-A0,31.93,56.88,3669
2024-12-04T08:54:00Z,2816,SHELF-Z{09,25.47,21.38,3097
2024-08-08T08:11:00Z,2322,SHELF---]-9],13.23,75.8,2729
2024-04-30T07:50:00Z,226,SHELF-49][A]]--Z,43.02,71.11,3381
2023-08-30T18:08:00Z,4604,SHELF-[]49}}}[,8.94,40.33,4099
2023-11-02T03:11:00Z,810,SHELF----,7.71,34.64,2568
2023-08-05T08:51:00Z,4461,SHELF-0]Z4-}4A},4.47,31.41,3105
2024-05-28T03:34:00Z,4808,SHELF--4,33.0,82.89,3663
2024-09-22T01:41:00Z,3120,SHELF-0,34.58,39.6,3115
2023-07-15T04:20:00Z,4112,SHELF-9Z--Z-,30.05,69.95,2820
2024-02-11T08:28:00Z,1937,SHELF-[},-3.67,12.29,4093
2023-07-02T15:25:00Z,482,SHELF-{-,14.02,40.92,3858
2023-10-19T17:08:00Z,2600,SHELF-0,1.27,85.85,2524
2024-11-25T09:41:00Z,1118,SHELF-Z,37.94,18.87,3666
2023-06-26T22:10:00Z,4402,SHELF-0]900,20.31,39.21,2984
2024-06-26T23:24:00Z,2456,SHELF-0,42.68,63.03,3430
2023-10-07T08:41:00Z,132,SHELF---0-4,35.55,66.55,3243
2023-11-27T07:29:00Z,1703,SHELF-{-,9.56,73.48,2626
2023-01-11T15:08:00Z,3072,SHELF-[[-{-[-{,26.78,85.3,3326
2024-08-17T11:00:00Z,2474,SHELF-A]{--,20.99,22.31,3043
2024-03-08T06:04:00Z,2902,SHELF-9Z--Z-,7.22,47.74,2920
2023-10-21T02:40:00Z,2225,SHELF--,-2.68,84.18,2503
2023-01-04T18:16:00Z,4554,SHELF-{044-9}--A,32.14,37.19,3264
2023-09-14T18:56:00Z,1226,SHELF-4-}{],42.86,38.54,3585
2024-02-18T05:40:00Z,1708,SHELF-49][A]]--Z,-0.99,67.93,4143
2024-06-24T23:03:00Z,3456,SHELF-{-},-2.49,36.02,3673
2023-06-15T14:26:00Z,3847,SHELF-A]{--,35.37,25.98,4049
2024-02-16T03:56:00Z,2346,SHELF-{{9-9,27.45,78.37,3874
2023-02-12T19:29:00Z,2214,SHELF-[},25.15,82.92,2708
2024-07-13T09:40:00Z,24,SHELF-Z,10.86,14.32,3877
2023-10-25T03:35:00Z,4729,SHELF-{Z]-0-0-}-,0.13,71.21,2919
2024-01-05T14:03:00Z,4853,SHELF-]}00ZZ-{Z,28.9,26.85,2855
2024-02-22T13:05:00Z,4950,SHELF-49][A]]--Z,20.82,37.45,3264
2024-01-04T08:32:00Z,2525,SHELF--]-Z-A900-,33.83,59.94,2866
2023-11-14T04:36:00Z,1478,SHELF-0,37.16,70.13,3912
2023-05-28T14:33:00Z,1279,SHELF-[},32.77,16.19,2518
2023-11-17T00:55:00Z,3450,SHELF-[},30.0,44.1,3606
2023-10-31T10:55:00Z,25,SHELF--0Z9]0-,10.61,68.23,3835
2024-07-26T22:42:00Z,4488,SHELF-0,9.51,73.0,3167
2023-05-18T21:22:00Z,2034,SHELF--0-4,-3.29,79.69,3484
2023-01-16T11:07:00Z,1639,SHELF-4-Z4}90A0,19.36,75.86,2923
2023-11-25T07:56:00Z,4456,SHELF-A]{--,40.23,75.15,3393
2024-04-17T16:46:00Z,124,SHELF-}]-A{44,34.59,49.0,3135
2024-02-02T21:26:00Z,1555,SHELF-}[9{A-}]4,15.1,51.8,3742
2024-10-06T19:52:00Z,3946,SHELF-},4.31,80.09,3934
2024-09-09T23:10:00Z,3524,SHELF-99,38.34,47.33,3424
2024-01-11T07:45:00Z,2957,SHELF-A]{4A4{Z-,9.34,43.92,3408
2023-08-16T13:24:00Z,2274,SHELF-0A4-AZ0,27.93,37.29,2983
2024-05-24T21:21:00Z,756,SHELF-0,0.78,70.76,2513
2023-04-01T06:38:00Z,3245,SHELF-{-Z9AA-}{[,-3.65,14.7,2932
2024-06-04T13:02:00Z,467,SHELF-]]A{{9,16.2,35.51,2781
2024-08-04T10:28:00Z,3,SHELF-9Z--Z-,34.07,77.2,2875
2023-11-13T10:15:00Z,457,SHELF-}9-4,7.13,57.16,4029
2023-04-06T16:20:00Z,806,SHELF-4,34.42,26.22,2531
2024-12-06T03:53:00Z,1709,SHELF-Z][-A9,15.72,63.68,2843
2024-12-03T06:19:00Z,783,SHELF-49][A]]--Z,35.53,30.05,4104
2023-10-22T11:53:00Z,2923,SHELF-40]Z{,17.67,75.4,2939
2023-04-10T18:06:00Z,3605,SHELF-]{---,-3.07,78.71,3400
2024-09-20T07:23:00Z,4030,SHELF-{},-4.77,76.37,3159
2023-12-07T05:30:00Z,4864,SHELF-4-}{],21.51,54.77,3700
2024-11-17T11:12:00Z,115,SHELF-A]{4A4{Z-,22.0,70.73,4092
2024-10-01T16:39:00Z,1523,SHELF-{[9-[0,24.94,72.33,3218
2024-10-22T10:54:00Z,1549,SHELF-00,17.28,35.41,3813
2023-04-28T16:05:00Z,3750,SHELF--0Z9]0-,-0.0,30.33,3949
2023-07-17T06:44:00Z,533,SHELF-},41.6,16.75,4199
2024-10-30T03:51:00Z,807,SHELF-0A-4,7.6,33.5,3885
2023-09-18T20:32:00Z,676,SHELF--{},28.27,66.35,3550
2023-06-17T20:09:00Z,1626,SHELF-9},18.97,63.57,2786
2023-10-28T08:44:00Z,1324,SHELF-A],37.73,71.34,3161
2024-12-01T04:54:00Z,4507,SHELF-{Z9}A[[}A,26.11,33.01,3627
2024-05-10T04:18:00Z,1068,SHELF-4{[{44{-,27.0,51.95,3492
2024-08-25T23:45:00Z,109,SHELF-}]9ZZ,8.79,15.28,2978
2023-11-07T16:38:00Z,2938,SHELF-},-2.07,63.38,3384
2023-03-24T03:05:00Z,389,SHELF-[[-{-[-{,-1.73,12.39,3770
2024-06-17T16:35:00Z,1517,SHELF-49][A]]--Z,22.34,31.48,4026
2023-09-08T19:23:00Z,4342,SHELF-{[9-[0,24.52,46.04,3863
2023-04-06T08:30:00Z,3256,SHELF-}-Z-9{-}44,-4.38,64.31,2859
2023-08-02T19:37:00Z,4463,SHELF--{},-2.85,60.11,3738
2024-02-02T06:24:00Z,4373,SHELF-[[-{-[-{,36.54,87.51,3522
2023-08-29T12:56:00Z,2354,SHELF----,4.96,43.66,3156
2024-05-20T10:15:00Z,4062,SHELF-]{---,9.24,52.19,2840
2024-01-31T07:31:00Z,4952,SHELF-{[[-{-0A,-1.16,14.72,3954
2023-09-01T04:10:00Z,378,SHELF-00{[][-,-4.57,37.38,3925
2023-06-26T01:30:00Z,3007,SHELF--0Z9]0-,29.31,52.71,3737
2024-03-22T08:56:00Z,799,SHELF-[},25.57,88.99,3529
2024-04-17T09:25:00Z,2639,SHELF-4-9{,36.18,38.93,2661
2024-05-16T02:37:00Z,1981,SHELF-[},-3.25,60.17,2727
2023-05-30T12:22:00Z,4204,SHELF--{},17.98,45.99,3305
2023-02-03T18:28:00Z,2316,SHELF-0,36.3,48.0,3788
2024-10-13T05:05:00Z,4674,SHELF-Z{09,36.04,80.41,4080
2023-11-24T07:31:00Z,1783,SHELF-9},35.95,40.37,3652
2023-08-31T08:57:00Z,4435,SHELF-[},-0.85,72.57,3418
2024-06-19T05:08:00Z,309,SHELF-9Z--Z-,18.54,22.22,2605
2024-05-19T05:29:00Z,3921,SHELF-{Z]-0-0-}-,37.51,10.58,3300
2023-06-02T15:15:00Z,4954,SHELF-[[-{-[-{,34.95,40.57,3828
2023-02-19T14:41:00Z,1897,SHELF-4{ZA9-A4,19.47,18.77,2843
2024-12-06T00:11:00Z,2304,SHELF-A]{4A4{Z-,18.07,41.4,3182
2023-04-16T10:41:00Z,451,SHELF-Z{09,39.88,61.6,3962
2024-02-10T13:39:00Z,2071,SHELF-9{49}Z-4Z[,37.2,23.83,3227
2024-04-07T02:57:00Z,3124,SHELF-{4}]}-,16.22,69.49,2835
2023-06-08T13:59:00Z,796,SHELF-{-Z9AA-}{[,22.84,79.88,4142
2024-02-25T13:19:00Z,2435,SHELF-9Z,24.14,48.16,3798
2024-12-20T11:20:00Z,4271,SHELF-]]A{{9,13.98,35.64,2768
2024-01-20T12:05:00Z,4384,SHELF-Z9-44,17.86,35.39,3666
2023-03-15T01:36:00Z,3689,SHELF-9},27.95,31.95,3138
2024-11-30T20:16:00Z,1512,SHELF--Z9-,26.98,54.84,4078
2024-01-28T10:47:00Z,3293,SHELF-9},6.81,73.53,3873
2024-07-26T11:21:00Z,1365,SHELF-A{]4}ZZ-0,1.17,88.02,2779
2024-02-20T22:42:00Z,216,SHELF-4-9{,42.25,54.34,3027
2023-05-08T07:01:00Z,2738,SHELF---]-9],24.65,87.54,3097
2024-10-07T20:49:00Z,4042,SHELF-A}-Z,14.45,44.58,3588
2024-09-07T17:27:00Z,4370,SHELF-A}-Z,13.81,88.01,3791
2024-03-14T08:19:00Z,1754,SHELF-[]49}}}[,34.59,10.36,2851
2024-03-05T17:05:00Z,1419,SHELF---0-4,20.63,65.99,4101
2023-10-24T00:40:00Z,1689,SHELF-}{9Z],23.36,45.85,3477
2023-05-24T21:43:00Z,724,SHELF--0-4,40.6,25.06,2785
2024-01-26T12:40:00Z,1641,SHELF-{[9-[0,9.88,25.95,3900
2024-06-18T00:19:00Z,3438,SHELF----,25.02,89.4,3919
2024-07-29T06:07:00Z,1272,SHELF-A]{4A4{Z-,25.32,51.41,3876
2024-06-08T12:53:00Z,1018,SHELF-4{[{44{-,-2.34,25.95,3059
2024-10-02T09:07:00Z,2256,SHELF-{-Z9AA-}{[,3.3,13.81,3829
2024-11-26T00:40:00Z,1617,SHELF-{[[-{-0A,44.6,16.24,4027
2024-06-13T23:21:00Z,2227,SHELF--0Z9]0-,25.99,41.69,3948
2024-11-13T17:24:00Z,2144,SHELF-{-,3.46,62.98,2939
2024-10-05T01:34:00Z,322,SHELF-4,-0.01,50.6,3144
